   energy  Au-5d_up  Au-5d_down   O-2p_up  O-2p_down
 -0.76875   0.01991    -1.29178   0.02355   -1.66562
 -0.75000   0.00853    -0.95047   0.01008   -1.22555
 -0.73125   0.00340    -0.65211   0.00402   -0.84086
 -0.71250   0.00125    -0.41723   0.00150   -0.53798
 -0.69375   0.00043    -0.24889   0.00052   -0.32093
 -0.67500   0.00013    -0.13847   0.00017   -0.17854
 -0.65625   0.00003    -0.07181   0.00005   -0.09261
 -0.63750   0.00000    -0.03474   0.00001   -0.04479
 -0.61875   0.00000    -0.01570   0.00000   -0.02020
 -0.60000   0.00000    -0.00660   0.00000   -0.00850
 -0.58125   0.00001    -0.00259   0.00001   -0.00333
 -0.56250   0.00012    -0.00094   0.00003   -0.00122
 -0.54375   0.00043    -0.00029   0.00010   -0.00042
 -0.52500   0.00123    -0.00008   0.00029   -0.00013
 -0.50625   0.00309    -0.00003   0.00074   -0.00004
 -0.48750   0.00751     0.00000   0.00181   -0.00001
 -0.46875   0.01678     0.00000   0.00407    0.00000
 -0.45000   0.03514     0.00000   0.00855    0.00000
 -0.43125   0.06853     0.00000   0.01667    0.00000
 -0.41250   0.12461     0.00000   0.03034    0.00000
 -0.39375   0.21131     0.00000   0.05144    0.00000
 -0.37500   0.33411     0.00000   0.08135    0.00000
 -0.35625   0.49263     0.00000   0.11993    0.00000
 -0.33750   0.67736     0.00000   0.16491    0.00000
 -0.31875   0.86844     0.00000   0.21145    0.00000
 -0.30000   1.03832     0.00000   0.25283    0.00000
 -0.28125   1.15775     0.00000   0.28199    0.00000
 -0.26250   1.20418    -0.00002   0.29350   -0.00001
 -0.24375   1.16896    -0.00018   0.28553   -0.00003
 -0.22500   1.06082    -0.00053   0.26054   -0.00012
 -0.20625   0.90390    -0.00150   0.22542   -0.00031
 -0.18750   0.73188    -0.00378   0.18990   -0.00078
 -0.16875   0.58030    -0.00890   0.16517   -0.00186
 -0.15000   0.48065    -0.01967   0.16259   -0.00412
 -0.13125   0.45667    -0.04044   0.19245   -0.00855
 -0.11250   0.52291    -0.07752   0.26264   -0.01636
 -0.09375   0.68297    -0.13863   0.37712   -0.02930
 -0.07500   0.92763    -0.23121   0.53283   -0.04890
 -0.05625   1.23221    -0.35966   0.71784   -0.07620
 -0.03750   1.55673    -0.52208   0.91063   -0.11089
 -0.01875   1.85012    -0.70753   1.08288   -0.15105
  0.00000   2.06027    -0.89611   1.20488   -0.19328
  0.01875   2.14660    -1.06316   1.25380   -0.23365
  0.03750   2.09145    -1.18646   1.21991   -0.26999
  0.05625   1.90512    -1.25502   1.10967   -0.30369
  0.07500   1.62235    -1.27544   0.94363   -0.34109
  0.09375   1.29136    -1.27199   0.75009   -0.39304
  0.11250   0.96082    -1.28011   0.55738   -0.47192
  0.13125   0.66818    -1.33380   0.38720   -0.58658
  0.15000   0.43432    -1.45175   0.25158   -0.73744
  0.16875   0.26392    -1.62839   0.15316   -0.91252
  0.18750   0.15013    -1.83224   0.08790   -1.08809
  0.20625   0.08026    -2.01428   0.04857   -1.23332
  0.22500   0.04092    -2.12306   0.02753   -1.31872
  0.24375   0.02077    -2.12095   0.01859   -1.32507
  0.26250   0.01174    -1.99595   0.01727   -1.24955
  0.28125   0.00872    -1.76441   0.02108   -1.10639
  0.30000   0.00880    -1.46390   0.02887   -0.92230
  0.31875   0.01051    -1.14113   0.04046   -0.72848
  0.33750   0.01317    -0.83829   0.05627   -0.55250
  0.35625   0.01652    -0.58438   0.07705   -0.41292
  0.37500   0.02043    -0.39187   0.10368   -0.31791
  0.39375   0.02473    -0.25927   0.13686   -0.26671
  0.41250   0.02927    -0.17617   0.17703   -0.25285
  0.43125   0.03394    -0.12890   0.22396   -0.26761
  0.45000   0.03856    -0.10434   0.27692   -0.30209
  0.46875   0.04313    -0.09244   0.33439   -0.34863
  0.48750   0.04785    -0.08652   0.39453   -0.40119
  0.50625   0.05300    -0.08298   0.45566   -0.45567
  0.52500   0.05898    -0.08047   0.51714   -0.51018
  0.54375   0.06616    -0.07869   0.58021   -0.56560
  0.56250   0.07476    -0.07798   0.64878   -0.62557
  0.58125   0.08487    -0.07875   0.72917   -0.69643
  0.60000   0.09651    -0.08112   0.82883   -0.78573
  0.61875   0.10956    -0.08516   0.95426   -0.90002
  0.63750   0.12378    -0.09074   1.10835   -1.04269
  0.65625   0.13879    -0.09772   1.28895   -1.21207
  0.67500   0.15396    -0.10589   1.48825   -1.40142
  0.69375   0.16821    -0.11499   1.69416   -1.60001
  0.71250   0.18032    -0.12439   1.89352   -1.79590
  0.73125   0.18901    -0.13338   2.07554   -1.97904
  0.75000   0.19334    -0.14092   2.23514   -2.14407
  0.76875   0.19311    -0.14609   2.37448   -2.29150
  0.78750   0.18925    -0.14797   2.50200   -2.42701
  0.80625   0.18361    -0.14629   2.62871   -2.55822
  0.82500   0.17917    -0.14149   2.76302   -2.69016
  0.84375   0.17938    -0.13471   2.90581   -2.82106
  0.86250   0.18777    -0.12795   3.04783   -2.94067
  0.88125   0.20715    -0.12398   3.17158   -3.03223
  0.90000   0.23870    -0.12667   3.25564   -3.07845
  0.91875   0.28098    -0.14017   3.28133   -3.06839
  0.93750   0.32937    -0.16853   3.23740   -3.00259
  0.95625   0.37602    -0.21423   3.12171   -2.89259
  0.97500   0.41159    -0.27647   2.94002   -2.75567
  0.99375   0.42747    -0.34994   2.70299   -2.60683
  1.01250   0.41858    -0.42473   2.42374   -2.45224
  1.03125   0.38489    -0.48801   2.11649   -2.28756
  1.05000   0.33148    -0.52701   1.79598   -2.10186
  1.06875   0.26698    -0.53302   1.47721   -1.88498
  1.08750   0.20087    -0.50382   1.17460   -1.63447
  1.10625   0.14111    -0.44469   0.90048   -1.35880
  1.12500   0.09252    -0.36625   0.66380   -1.07578
  1.14375   0.05658    -0.28138   0.46925   -0.80698
  1.16250   0.03232    -0.20161   0.31725   -0.57137
  1.18125   0.01720    -0.13475   0.20457   -0.38091
  1.20000   0.00854    -0.08395   0.12543   -0.23861
  1.21875   0.00396    -0.04879   0.07298   -0.14030
  1.23750   0.00169    -0.02646   0.04016   -0.07731
  1.25625   0.00068    -0.01335   0.02085   -0.03990
  1.27500   0.00024    -0.00630   0.01020   -0.01927
  1.29375   0.00007    -0.00277   0.00468   -0.00871
  1.31250   0.00002    -0.00111   0.00202   -0.00371
  1.33125   0.00001    -0.00040   0.00082   -0.00148
  1.35000   0.00000    -0.00013   0.00028   -0.00051
  1.36875   0.00000    -0.00004   0.00014   -0.00021
  1.38750   0.00000    -0.00001   0.00000   -0.00002
  1.40625   0.00000     0.00000   0.00000   -0.00001
  1.42500   0.00000     0.00000   0.00000    0.00000
  1.44375   0.00000     0.00000   0.00000    0.00000
  1.46250   0.00000     0.00000   0.00000    0.00000
  1.48125   0.00000     0.00000   0.00000    0.00000
  1.50000   0.00000     0.00000   0.00000    0.00000
  1.51875   0.00000     0.00000   0.00000    0.00000
  1.53750   0.00000     0.00000   0.00000    0.00000
  1.55625   0.00000     0.00000   0.00000    0.00000
  1.57500   0.00000     0.00000   0.00000    0.00000
  1.59375   0.00000     0.00000   0.00000    0.00000
  1.61250   0.00000     0.00000   0.00000    0.00000
  1.63125   0.00000     0.00000   0.00000    0.00000
  1.65000   0.00000     0.00000   0.00000    0.00000
  1.66875   0.00000     0.00000   0.00000    0.00000
  1.68750   0.00000     0.00000   0.00000    0.00000
  1.70625   0.00000     0.00000   0.00000    0.00000
  1.72500   0.00000     0.00000   0.00000    0.00000
  1.74375   0.00000     0.00000   0.00000    0.00000
  1.76250   0.00000     0.00000   0.00000    0.00000
  1.78125   0.00000     0.00000   0.00000    0.00000
  1.80000   0.00000     0.00000   0.00000    0.00000
  1.81875   0.00000     0.00000   0.00000    0.00000
  1.83750   0.00000     0.00000   0.00001    0.00000
  1.85625   0.00000     0.00000   0.00002    0.00000
  1.87500   0.00007     0.00000   0.00007    0.00000
  1.89375   0.00021     0.00000   0.00020    0.00000
  1.91250   0.00061     0.00000   0.00055    0.00000
  1.93125   0.00152     0.00000   0.00136    0.00000
  1.95000   0.00353     0.00000   0.00319    0.00000
  1.96875   0.00765     0.00000   0.00688    0.00000
  1.98750   0.01532     0.00000   0.01380    0.00000
  2.00625   0.02867     0.00000   0.02583    0.00000
  2.02500   0.04997     0.00000   0.04502    0.00000
  2.04375   0.08126     0.00000   0.07317   -0.00001
  2.06250   0.12317    -0.00001   0.11093   -0.00002
  2.08125   0.17414    -0.00009   0.15683   -0.00007
  2.10000   0.22957    -0.00023   0.20674   -0.00021
  2.11875   0.28216    -0.00061   0.25411   -0.00055
  2.13750   0.32341    -0.00149   0.29126   -0.00140
  2.15625   0.34569    -0.00348   0.31131   -0.00324
  2.17500   0.34452    -0.00742   0.31030   -0.00692
  2.19375   0.32020    -0.01485   0.28836   -0.01384
  2.21250   0.27750    -0.02770   0.24992   -0.02575
  2.23125   0.22424    -0.04800   0.20196   -0.04473
  2.25000   0.16897    -0.07775   0.15220   -0.07242
  2.26875   0.11874    -0.11737   0.10696   -0.10928
  2.28750   0.07780    -0.16519   0.07004   -0.15386
  2.30625   0.04756    -0.21681   0.04282   -0.20192
  2.32500   0.02710    -0.26540   0.02438   -0.24716
  2.34375   0.01442    -0.30288   0.01294   -0.28212
  2.36250   0.00713    -0.32230   0.00642   -0.30023
  2.38125   0.00329    -0.31987   0.00294   -0.29796
  2.40000   0.00142    -0.29602   0.00125   -0.27575
  2.41875   0.00055    -0.25541   0.00050   -0.23795
  2.43750   0.00019    -0.20555   0.00019   -0.19146
  2.45625   0.00006    -0.15422   0.00006   -0.14363
  2.47500   0.00000    -0.10791   0.00002   -0.10051
  2.49375   0.00000    -0.07041   0.00001   -0.06557
  2.51250   0.00000    -0.04283   0.00000   -0.03989
  2.53125   0.00000    -0.02428   0.00000   -0.02264
  2.55000   0.00000    -0.01286   0.00000   -0.01196
  2.56875   0.00000    -0.00632   0.00000   -0.00589
  2.58750   0.00000    -0.00291   0.00000   -0.00271
  2.60625   0.00000    -0.00126   0.00000   -0.00115
  2.62500   0.00000    -0.00047   0.00000   -0.00045
  2.64375   0.00000    -0.00017   0.00000   -0.00016
  2.66250   0.00000    -0.00006   0.00000   -0.00006
  2.68125   0.00000     0.00000   0.00000   -0.00002
  2.70000   0.00000     0.00000   0.00002    0.00000
  2.71875   0.00002     0.00000   0.00006    0.00000
  2.73750   0.00009     0.00000   0.00023    0.00000
  2.75625   0.00030     0.00000   0.00057    0.00000
  2.77500   0.00063     0.00000   0.00132    0.00000
  2.79375   0.00133     0.00000   0.00281    0.00000
  2.81250   0.00263     0.00000   0.00563    0.00000
  2.83125   0.00489     0.00000   0.01042    0.00000
  2.85000   0.00849     0.00000   0.01803   -0.00004
  2.86875   0.01373    -0.00003   0.02924   -0.00011
  2.88750   0.02087    -0.00011   0.04438   -0.00027
  2.90625   0.02973    -0.00027   0.06312   -0.00071
  2.92500   0.03975    -0.00065   0.08436   -0.00157
  2.94375   0.05017    -0.00141   0.10640   -0.00332
  2.96250   0.05995    -0.00274   0.12707   -0.00647
  2.98125   0.06823    -0.00500   0.14444   -0.01184
  3.00000   0.07436    -0.00859   0.15722   -0.02024
  3.01875   0.07808    -0.01376   0.16479   -0.03248
  3.03750   0.07936    -0.02078   0.16714   -0.04893
  3.05625   0.07834    -0.02950   0.16448   -0.06934
  3.07500   0.07526    -0.03953   0.15710   -0.09252
  3.09375   0.07044    -0.05003   0.14555   -0.11667
  3.11250   0.06469    -0.05999   0.13078   -0.13925
  3.13125   0.05920    -0.06824   0.11474   -0.15765
  3.15000   0.05565    -0.07389   0.09981   -0.16973
  3.16875   0.05588    -0.07619   0.08899   -0.17401
  3.18750   0.06148    -0.07496   0.08481   -0.17010
  3.20625   0.07312    -0.07059   0.08887   -0.15886
  3.22500   0.09028    -0.06401   0.10123   -0.14237
  3.24375   0.11105    -0.05671   0.12058   -0.12368
  3.26250   0.13263    -0.05052   0.14449   -0.10672
  3.28125   0.15169    -0.04741   0.17003   -0.09535
  3.30000   0.16519    -0.04915   0.19438   -0.09317
  3.31875   0.17126    -0.05677   0.21535   -0.10249
  3.33750   0.16917    -0.07025   0.23133   -0.12366
  3.35625   0.15961    -0.08824   0.24129   -0.15476
  3.37500   0.14410    -0.10840   0.24441   -0.19162
  3.39375   0.12480    -0.12762   0.24029   -0.22844
  3.41250   0.10404    -0.14283   0.22897   -0.25916
  3.43125   0.08410    -0.15188   0.21155   -0.27893
  3.45000   0.06699    -0.15384   0.19044   -0.28555
  3.46875   0.05425    -0.14919   0.16949   -0.28010
  3.48750   0.04676    -0.13945   0.15350   -0.26682
  3.50625   0.04467    -0.12652   0.14767   -0.25211
  3.52500   0.04732    -0.11217   0.15652   -0.24349
  3.54375   0.05314    -0.09800   0.18319   -0.24782
  3.56250   0.06008    -0.08520   0.22856   -0.27059
  3.58125   0.06612    -0.07462   0.29119   -0.31456
  3.60000   0.06946    -0.06686   0.36770   -0.37940
  3.61875   0.06919    -0.06212   0.45336   -0.46153
  3.63750   0.06535    -0.06005   0.54307   -0.55456
  3.65625   0.05891    -0.05998   0.63208   -0.65050
  3.67500   0.05138    -0.06096   0.71605   -0.74112
  3.69375   0.04412    -0.06213   0.79092   -0.81898
  3.71250   0.03824    -0.06295   0.85205   -0.87798
  3.73125   0.03414    -0.06329   0.89442   -0.91394
  3.75000   0.03160    -0.06310   0.91361   -0.92485
  3.76875   0.03019    -0.06246   0.90756   -0.91146
  3.78750   0.02928    -0.06134   0.87888   -0.87844
  3.80625   0.02843    -0.05949   0.83584   -0.83442
  3.82500   0.02751    -0.05681   0.79151   -0.79147
  3.84375   0.02660    -0.05332   0.76106   -0.76305
  3.86250   0.02584    -0.04929   0.75746   -0.76065
  3.88125   0.02546    -0.04530   0.78761   -0.79074
  3.90000   0.02554    -0.04187   0.85056   -0.85303
  3.91875   0.02605    -0.03933   0.93816   -0.94071
  3.93750   0.02677    -0.03785   1.03855   -1.04335
  3.95625   0.02740    -0.03727   1.14105   -1.15095
  3.97500   0.02773    -0.03716   1.23993   -1.25742
  3.99375   0.02748    -0.03697   1.33544   -1.36162
  4.01250   0.02662    -0.03635   1.43113   -1.46531
  4.03125   0.02510    -0.03507   1.52921   -1.56896
  4.05000   0.02320    -0.03299   1.62557   -1.66744
  4.06875   0.02112    -0.03034   1.70827   -1.74853
  4.08750   0.01919    -0.02740   1.76043   -1.79577
  4.10625   0.01770    -0.02461   1.76568   -1.79361
  4.12500   0.01699    -0.02232   1.71520   -1.73405
  4.14375   0.01714    -0.02082   1.61077   -1.61978
  4.16250   0.01811    -0.02033   1.46426   -1.46357
  4.18125   0.01976    -0.02085   1.29318   -1.28416
  4.20000   0.02176    -0.02218   1.11503   -1.10036
  4.21875   0.02352    -0.02393   0.94311   -0.92671
  4.23750   0.02469    -0.02557   0.78486   -0.77088
  4.25625   0.02494    -0.02666   0.64296   -0.63509
  4.27500   0.02409    -0.02674   0.51761   -0.51788
  4.29375   0.02239    -0.02580   0.40839   -0.41684
  4.31250   0.02013    -0.02390   0.31562   -0.33032
  4.33125   0.01778    -0.02155   0.23979   -0.25794
  4.35000   0.01569    -0.01904   0.18130   -0.19996
  4.36875   0.01422    -0.01696   0.13949   -0.15674
  4.38750   0.01333    -0.01544   0.11276   -0.12793
  4.40625   0.01301    -0.01469   0.09904   -0.11264
  4.42500   0.01325    -0.01453   0.09643   -0.10976
  4.44375   0.01395    -0.01487   0.10394   -0.11844
  4.46250   0.01504    -0.01571   0.12173   -0.13836
  4.48125   0.01665    -0.01692   0.15058   -0.16971
  4.50000   0.01869    -0.01850   0.19139   -0.21209
  4.51875   0.02117    -0.02040   0.24382   -0.26425
  4.53750   0.02389    -0.02258   0.30544   -0.32283
  4.55625   0.02679    -0.02485   0.37107   -0.38244
  4.57500   0.02962    -0.02709   0.43347   -0.43620
  4.59375   0.03219    -0.02912   0.48424   -0.47709
  4.61250   0.03439    -0.03098   0.51618   -0.49965
  4.63125   0.03611    -0.03263   0.52520   -0.50156
  4.65000   0.03743    -0.03415   0.51158   -0.48445
  4.66875   0.03827    -0.03553   0.47965   -0.45328
  4.68750   0.03867    -0.03686   0.43654   -0.41497
  4.70625   0.03855    -0.03801   0.39007   -0.37659
  4.72500   0.03802    -0.03883   0.34669   -0.34354
  4.74375   0.03710    -0.03920   0.31085   -0.31882
  4.76250   0.03577    -0.03889   0.28478   -0.30349
  4.78125   0.03409    -0.03783   0.26965   -0.29727
  4.80000   0.03225    -0.03598   0.26634   -0.30006
  4.81875   0.03021    -0.03343   0.27607   -0.31239
  4.83750   0.02813    -0.03043   0.30026   -0.33559
  4.85625   0.02601    -0.02721   0.33936   -0.37059
  4.87500   0.02389    -0.02404   0.39169   -0.41688
  4.89375   0.02182    -0.02117   0.45254   -0.47131
  4.91250   0.01982    -0.01867   0.51409   -0.52731
  4.93125   0.01803    -0.01670   0.56671   -0.57614
  4.95000   0.01653    -0.01526   0.60131   -0.60871
  4.96875   0.01539    -0.01434   0.61157   -0.61817
  4.98750   0.01479    -0.01387   0.59620   -0.60205
  5.00625   0.01477    -0.01388   0.55892   -0.56292
